GeneA	GeneB	Class	From	Recs.add	Recs.sub	EssgCom	GOSemSim_MF	GOSemSim_BP	GOSemSim_CC	GeneMANIAGG	HI.add	HI.sub	BioDis	LofIn.add	LofIn.sub	BioGRIDPP	STRINGPP	REAC_FI	PS_2DbJacSim	HighexpPer	Abundance.add	Abundance.sub	COXPRESdbMRvalue	DOSemSim
CDK11B	AK9	0	cVTrios	0.4521715	0.18068635	1	0.345	0.312	1.0	0.0	0.58928597	0.27931225	0.052112	0.728294	0.728294	0	0.0	1.800482E-5	0.0	0.0667	1.35E-4	2.33E-4	0.5034	0.0
CDK11B	THBS2	0	cVTrios	0.43303534	0.18060131	1	0.394	0.154	0.534	0.0	0.6840438	0.3278112	0.060174	0.973295	0.483294	0	0.0	0.0	0.0	0.1176	3.26E-4	1.06E-4	0.6446	0.0
CDK11B	TSPAN13	0	cVTrios	0.39558735	0.15821804	1	0.0	0.0	0.178	0.0	0.6479453	0.26775733	0.085362	1.338146	0.118443	0	0.0	0.0	0.0	0.05	2.47E-4	3.3E-5	0.5291	0.0
CDK11B	STK31	0	cVTrios	0.42283309	0.18255769	1	0.423	0.442	1.0	7.1E-6	0.6233366	0.28255546	0.07160675	0.96161	0.494979	0	0.0	0.0	0.5	0.1	1.37E-4	2.29E-4	0.503	0.0
CDK11B	VPS41	0	cVTrios	0.3840967	0.15149422	1	0.463	0.213	0.658	0.0	0.5529927	0.29221785	0.096347	0.728294	0.728294	0	0.0	0.0	0.0	0.0556	2.29E-4	6.5E-5	0.5911	0.0
CDK11B	MAGI2	0	cVTrios	0.4406885	0.17903663	2	0.504	0.319	1.0	0.0	0.83064836	0.3159696	0.057272	1.611469	0.15488	0	0.0	0.0	0.0	0.0	1.41E-4	2.21E-4	0.4879	0.0
CDK11B	MUC12	0	cVTrios	0.44955593	0.19264457	1	0.477	0.471	0.492	0.0	0.61132467	0.29825386	0.069675	0.74174047	0.45078865	0	0.0	0.0	0.0	0.1538	1.34E-4	2.34E-4	0.515	0.0
CDK11B	NUP205	0	cVTrios	0.45788416	0.18752491	1	0.394	0.307	0.661	0.0	0.85583115	0.33297095	0.054895	1.728293	0.271704	0	0.0	0.0	0.0	0.2105	6.52E-4	6.86E-4	0.3765	0.0
CDK11B	CTAGE6	0	cVTrios	0.39063963	0.15777461	1	0.0	0.209	0.565	0.0	0.6190939	0.27439553	0.090473644	1.095131	0.361458	0	0.0	0.0	0.002659618	0.0909	9.5181336E-4	0.0015697712	0.4948658	0.0
CDK11B	ARMC1	0	cVTrios	0.37215242	0.1351157	1	1.0	0.0	0.0	0.0	0.6864869	0.2739163	0.052112	1.604646	0.148058	0	0.0	0.0	0.0	0.2667	3.31E-4	1.16E-4	0.5444	0.0
CDK11B	JAK2	0	cVTrios	0.4790834	0.20246428	2	0.745	0.384	1.0	0.0	0.92606556	0.35892674	0.029166	1.697329	0.24074	0	0.0	0.0	0.1111	0.1818	1.37E-4	2.29E-4	0.4693	0.0
CDK11B	ANKRD18A	0	cVTrios	0.4735305	0.19913928	1	0.38388827	0.21543288	0.48618263	0.0	0.6245235	0.29637477	0.049282	0.72924	0.727349	0	0.0	0.0	0.0	0.0625	1.35E-4	2.32E-4	0.4482	0.11355994
CDK11B	ERCC6L2	0	cVTrios	0.39150554	0.15666266	1	0.602	0.273	1.0	0.0	0.6541445	0.322783	0.068042	0.72985	0.726739	0	0.0	0.0	0.0	0.2222	1.35E-4	2.32E-4	0.5236	0.0
CDK11B	NIPSNAP3A	0	cVTrios	0.42496136	0.17222649	1	0.36932367	0.17208508	0.38909596	0.0	0.55420274	0.3064307	0.095715	0.728311	0.728278	0	0.0	0.0026260135	0.0	0.0	5.98E-4	5.89E-4	0.6973	0.092616275
CDK11B	MEIG1	0	cVTrios	0.35702178	0.1422454	1	0.0	0.0	1.0	0.0	0.63163567	0.31788	0.068395	0.781468	0.675121	0	0.0	2.4015515E-4	0.0	0.0667	1.43E-4	2.18E-4	0.6247	0.0
CDK11B	PTCHD3	0	cVTrios	0.39474842	0.16100523	1	0.477	0.224	0.218	0.0	0.5205952	0.28711724	0.09422604	0.728294	0.728294	0	0.0	0.0	0.0	0.0769	1.33E-4	2.36E-4	0.5094952	0.0
CDK11B	CNNM2	0	cVTrios	0.4317739	0.17834133	1	0.154	0.09	0.91	0.0	0.88541514	0.3522703	0.038103	1.722401	0.265812	0	0.0	0.0	0.0	0.0556	1.49E-4	2.07E-4	0.5279	0.0
CDK11B	NRAP	0	cVTrios	0.37611005	0.14914478	1	0.463	0.201	0.409	0.0	0.50454694	0.27713042	0.105568	0.728294	0.728294	0	0.0	6.4164953E-4	0.0	0.0	1.39E-4	2.26E-4	0.5742	0.0
CDK11B	CASP7	0	cVTrios	0.46386284	0.19514884	1	0.352	0.507	1.0	0.0	0.5865781	0.2943899	0.052784	0.728668	0.727921	0	0.0	0.0	0.0	0.1905	5.01E-4	4.18E-4	0.4842	0.0
CDK11B	LSP1	0	cVTrios	0.4135258	0.17209277	1	0.0	0.113	0.503	0.0	0.66874665	0.3103373	0.060174	0.987936	0.468653	0	0.0	0.0	0.0	0.2105	0.005053	0.008493	0.3781	0.0
CDK11B	FSHB	0	cVTrios	0.45136988	0.1950722	1	0.465	0.364	0.506	0.0	0.6148968	0.32952487	0.060174	0.741194	0.715395	0	0.0	0.0	0.0	0.0	1.55E-4	1.97E-4	0.5479	0.0
CDK11B	OR5AK2	0	cVTrios	0.43249553	0.18676077	1	0.277	0.247	0.305	0.0	0.5974859	0.3260352	0.060174	0.728295	0.728294	0	0.0	0.0	0.0	0.0909	1.37E-4	2.28E-4	0.5060572	0.0
CDK11B	PDE2A	0	cVTrios	0.43087664	0.17222096	2	0.432	0.291	1.0	0.0	0.8507911	0.3248397	0.062704	1.716712	0.260123	0	0.0	0.0	0.0	0.1	1.77E-4	1.58E-4	0.4667	0.0
CDK11B	CEP126	0	cVTrios	0.41067877	0.16435066	1	1.0	0.259	0.428	0.0	0.61895967	0.29238954	0.07400708	0.7912376	0.46177426	0	0.0	0.0	0.0	0.2105	1.35E-4	2.32E-4	0.4908	0.0
CDK11B	PDZRN4	0	cVTrios	0.40833402	0.16297007	1	0.42632958	0.19179066	0.43586436	0.0	0.6113769	0.307488	0.086692	0.799147	0.657442	0	0.0	0.0	0.0	0.2778	1.38E-4	2.26E-4	0.5552	0.09849822
CDK11B	MYO16	0	cVTrios	0.4457573	0.18392283	1	0.425	0.25	0.661	0.0	0.84777963	0.33691296	0.059409	1.726962	0.270373	0	0.0	0.0	0.0	0.1429	1.33E-4	2.35E-4	0.5566	0.0
CDK11B	OR4M1	0	cVTrios	0.46344835	0.20752873	1	0.0	0.435	0.305	0.0	0.5973091	0.32902583	0.060174	0.733463	0.723126	0	0.0	0.0	0.0	0.0909	1.33E-4	2.36E-4	0.5031589	0.0
CDK11B	THBS1	0	cVTrios	0.47372642	0.19774327	2	0.503	0.271	0.704	0.0	0.8748812	0.347099	0.057007	1.727368	0.270779	0	0.0	0.0	0.0	0.1765	0.007887	0.013522	0.5207	0.0
CDK11B	FSIP1	0	cVTrios	0.3828663	0.14979532	1	0.3577006	0.1724	0.39738217	0.0	0.5188256	0.27997643	0.106001	0.728295	0.728294	0	0.0	0.0	0.0	0.0714	1.33E-4	2.35E-4	0.5406	0.07513664
CDK11B	AP4E1	0	cVTrios	0.3772818	0.13394998	1	1.0	0.09	0.492	0.0	0.7150189	0.28843522	0.07014	1.708157	0.251568	0	0.0	0.0	0.0	0.15	1.39E-4	2.26E-4	0.5541	0.0
CDK11B	UNC13C	0	cVTrios	0.34983325	0.13273117	1	0.369	0.263	0.353	0.0	0.42671922	0.23961227	0.139597	0.728295	0.728294	0	0.0	0.0	0.0	0.0	1.34E-4	2.34E-4	0.5737	0.0
CDK11B	GOLGA6L10	0	cVTrios	0.47447944	0.1962772	1	0.48546347	0.2230905	0.49343705	0.0	0.7430677	0.32980862	0.052112	1.097253	0.359335	0	0.0	0.0	0.0	0.14785565	0.0010186328	0.0015970825	0.4865139	0.14341651
CDK11B	NSMCE1	0	cVTrios	0.49298778	0.20326751	1	0.515	0.305	1.0	0.0	0.75713885	0.3600833	0.035748	0.766683	0.689906	0	0.155	0.0	0.0	0.1667	1.94E-4	1.27E-4	0.5756	0.0
CDK11B	GLTPD2	0	cVTrios	0.23254465	0.059834193	1	0.28	0.073	0.413	0.0	0.2738612	0.15322743	0.211084	0.754272	0.702317	0	0.0	0.0	0.0	0.0	1.33E-4	2.35E-4	0.5727	0.0
CDK11B	SLC16A13	0	cVTrios	0.39752537	0.16655329	1	0.108	0.138	0.704	0.0	0.6374781	0.33007643	0.052112	0.728295	0.728294	0	0.0	0.0	0.0	0.15	1.4E-4	2.23E-4	0.4564	0.0
CDK11B	MYH13	0	cVTrios	0.44016072	0.19332336	1	0.126	0.113	0.328	0.0	0.6691865	0.35903093	0.031833	0.728294	0.728294	0	0.0	0.0	0.0	0.2143	1.82E-4	1.48E-4	0.5046	0.0
CDK11B	KRT32	0	cVTrios	0.4172685	0.17629513	1	0.0	0.228	0.413	0.0	0.54653525	0.3041067	0.083848	0.728294	0.728294	0	0.0	0.0	0.0	0.0	0.001484	0.002161	0.5643	0.0
CDK11B	SERPINB8	0	cVTrios	0.41554415	0.17102526	1	0.376	0.242	0.506	0.0	0.5786897	0.30688238	0.072205	0.728295	0.728294	0	0.0	0.0	0.0	0.0455	2.98E-4	5.8E-5	0.4257	0.0
CDK11B	DOT1L	0	cVTrios	0.4681348	0.19564776	2	0.383	0.447	1.0	0.0	0.9228796	0.35103935	0.035198	1.728283	0.271695	0	0.0	0.0	0.0	0.2857	1.5E-4	2.06E-4	0.295	0.0
CDK11B	FUT6	0	cVTrios	0.39061606	0.15936826	1	0.208	0.28	0.704	0.0	0.56831443	0.2948879	0.085529275	0.750424	0.706164	0	0.0	0.0	0.0	0.0556	1.44E-4	2.17E-4	0.4923	0.0
CDK11B	KEAP1	0	cVTrios	0.49432513	0.21708171	2	0.463	0.464	0.661	0.0	0.7509296	0.35044748	0.030542	0.979923	0.476665	0	0.0	0.0	0.0	0.1333	2.15E-4	9.0E-5	0.4418	0.0
CDK11B	C19orf54	0	cVTrios	0.41665184	0.16547666	1	0.4360932	0.21652271	0.47900623	0.0	0.57930166	0.28127632	0.052112	0.72956	0.727028	0	0.0	0.0	0.0	0.3571	1.39E-4	2.24E-4	0.3237	0.11562768
CDK11B	NLRP5	0	cVTrios	0.46060967	0.19385089	1	0.44123092	0.21012199	0.4733919	0.0	0.653012	0.34412733	0.052112	0.728295	0.728294	0	0.0	0.0	0.0	0.0714	1.33E-4	2.36E-4	0.5135	0.14172108
CDK11B	ZNF831	0	cVTrios	0.39243814	0.15464668	1	0.39433315	0.18388174	0.42227343	0.0	0.56024563	0.29419926	0.095489	0.728294	0.728294	0	0.0	0.0	0.0	0.2	1.35E-4	2.32E-4	0.5137	0.087539755
CDK11B	COL18A1	0	cVTrios	0.4760253	0.21157129	1	0.168	0.291	0.492	0.0	0.6805203	0.36303532	0.028855	0.728307	0.728282	0	0.0	0.0	0.0	0.1053	3.85E-4	2.11E-4	0.4822	0.0
PADI1	GRHL3	0	cVTrios	0.340756	0.11855	1	0.202	0.189	0.82	3.3E-5	0.312	0.006	0.157657	0.995584	0.995584	0	0.0	0.0	0.0	0.75	6.0E-6	9.0E-6	0.1555	0.0
PADI1	HCRTR1	0	cVTrios	0.261257	0.039051	0	0.081	0.125	0.332	0.0	0.286	0.032	0.091851	0.2618	0.2618	0	0.0	0.0	0.0	0.0	7.0E-6	7.0E-6	0.4403	0.0
PADI1	PEF1	0	cVTrios	0.242518	0.020313	0	0.28	0.18	0.59	0.0	0.368	0.05	0.06445	0.323497	0.323497	0	0.0	0.0	0.0	0.0667	0.001402	0.002468	0.5454	0.0
PADI1	MTF1	0	cVTrios	0.207759	0.014447	1	0.169	0.147	0.82	0.0	0.982	0.664	0.101352	0.991395	0.991395	0	0.0	0.0	0.0	0.2	7.0E-6	7.0E-6	0.5409	0.0
PADI1	INPP5B	0	cVTrios	0.238452	0.016246	0	0.279	0.215	0.596	0.0	0.289	0.029	0.091534	0.0	0.0	0	0.0	0.0	0.0	0.0	1.1E-4	1.75E-4	0.4756	0.0
PADI1	CCDC30	0	cVTrios	0.33128127	0.12179614	0	0.28893742	0.14543052	0.2785363	0.0	0.32459432	0.1673033	0.114965566	0.0	0.0	0	0.0	7.7724375E-4	0.0	0.0	6.0E-6	1.0E-5	0.6479	0.058678407
PADI1	GPBP1L1	0	cVTrios	0.21377	0.008436	0	0.158	0.21	1.0	0.0	0.613	0.295	0.148043	0.435324	0.435324	0	0.0	0.0	0.0	0.25	1.4E-5	5.0E-6	0.588	0.0
PADI1	IPP	0	cVTrios	0.314159	0.091953	0	0.35005176	0.1988001	0.3462288	0.0	0.247	0.071	0.066617	0.002532	0.002532	0	0.0	0.0	0.0	0.0	9.0E-6	4.0E-6	0.5267	0.09576793
PADI1	PDE4DIP	0	cVTrios	0.37326083	0.15406896	0	0.302	0.326	0.796	0.0	0.534872	0.28592962	0.066617	0.6512718	0.4688524	0	0.0	0.0	0.0	0.0	3.0E-5	3.4E-5	0.6147	0.0
PADI1	PEAR1	0	cVTrios	0.214387	0.007819	0	0.0	0.087	0.0	0.0	0.272	0.046	0.170598	0.0	0.0	0	0.0	0.0	0.0	0.0952	3.4E-5	4.0E-5	0.4381	0.0
PADI1	ITLN1	0	cVTrios	0.264177	0.041971	0	0.539	0.206	0.197	0.0	0.225	0.093	0.100618	0.004891	0.004891	0	0.0	0.0	0.0	0.0	4.2E-5	5.5E-5	0.4333	0.0
PADI1	BLZF1	0	cVTrios	0.21448	0.007726	0	0.247	0.311	0.831	0.0	0.369	0.051	0.092317	7.0E-6	7.0E-6	0	0.327	0.0	0.0	0.2143	1.0E-5	2.0E-6	0.4509	0.0
PADI1	CCDC181	0	cVTrios	0.32157946	0.11433989	0	0.28961787	0.14874268	0.28963947	0.0	0.31753564	0.15763085	0.1154296	0.0	0.0	0	0.0	0.0	0.0	0.0	1.1E-5	0.0	0.5347	0.056983054
PADI1	PIGR	0	cVTrios	0.30788	0.085674	0	0.076	0.121	0.293	0.0	0.237	0.081	0.093962	0.650096	0.650096	0	0.0	0.0	0.0	0.0909	0.001444	0.002542	0.4164	0.0
PADI1	FCAMR	0	cVTrios	0.474044	0.251839	0	0.0	0.163	0.425	0.0	0.202	0.116	0.126642	8.0E-6	8.0E-6	0	0.0	0.0	0.0	0.0	1.1E-5	1.0E-6	0.4539	0.0
PADI1	CAMK1G	0	cVTrios	0.245934	0.023729	0	0.215	0.0	0.0	0.0	0.513	0.195	0.093962	0.101614	0.101614	0	0.0	0.0	0.0	0.0	8.0E-6	6.0E-6	0.4045	0.0
PADI1	FEZ2	0	cVTrios	0.208401	0.013804	0	0.355	0.142	0.669	0.0	0.229	0.089	0.091851	3.6E-5	3.6E-5	0	0.0	0.0	0.0	0.0	1.9E-5	1.3E-5	0.5106	0.0
PADI1	SLC4A5	0	cVTrios	0.263502	0.041297	0	0.035	0.09	0.305	0.0	0.705	0.387	0.153483	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0017248506	0.002874101	0.3377	0.0
PADI1	OBSL1	0	cVTrios	0.33290976	0.1220203	0	0.225	0.301	0.625	0.0	0.318	0.0	0.066617	0.0	0.0	0	0.0	0.0	0.0	0.0	1.5E-5	7.0E-6	0.4409	0.0
PADI1	BRD9	0	cVTrios	0.219279	0.002927	0	0.271	0.237	0.633	0.0	0.26	0.058	0.122058	0.249188	0.249188	0	0.0	0.0	0.0	0.0	3.3E-5	3.9E-5	0.5626	0.0
PADI1	LOC100505841	0	cVTrios	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
PADI1	PHAX	0	cVTrios	0.232807	0.010601	0	0.355	0.145	0.904	0.0	0.31884682	0.13218829	0.087238	0.002693	0.002693	0	0.0	0.0	0.0	0.0	1.6E-4	2.63E-4	0.5752	0.0
PADI1	FSTL4	0	cVTrios	0.21167	0.010536	0	0.0	0.149	0.0	0.0	0.242	0.076	0.064148	0.981626	0.981626	0	0.0	0.0	0.0	0.0526	8.0E-6	6.0E-6	0.4468	0.0
PADI1	CAGE1	0	cVTrios	0.188069	0.034137	0	0.16123633	0.12599178	0.2886853	0.0	0.188	0.13	0.16634	3.0E-6	3.0E-6	0	0.0	0.0	0.0	0.0	7.0E-6	7.0E-6	0.4569	0.0
PADI1	KIF13A	0	cVTrios	0.244075	0.02187	0	0.275	0.188	0.457	0.0	0.281	0.037	0.144989	0.999959	0.999959	0	0.0	0.0	0.0	0.1111	2.4E-5	2.3E-5	0.5327	0.0
PADI1	ZNF292	0	cVTrios	0.262455	0.040249	0	0.126	0.0	0.0	0.0	1.047	0.729	0.066617	0.999977	0.999977	0	0.0	0.0	0.0	0.0625	3.3E-5	3.9E-5	0.453	0.0
PADI1	GJB7	0	cVTrios	0.28832075	0.08963932	0	0.077	0.178	0.0	0.0	0.251	0.067	0.117187	2.0E-6	1.0E-6	0	0.0	0.0	0.0	0.0	8.947388E-4	0.0016693751	0.5612	0.0
PADI1	SMPD2	0	cVTrios	0.404041	0.181836	0	0.248	0.251	0.316	0.0	0.223	0.095	0.08235	0.0	0.0	0	0.0	0.0	0.0	0.3846	1.2E-5	1.0E-6	0.4664	0.0
PADI1	MICAL1	0	cVTrios	0.21293	0.009276	0	0.246	0.309	0.636	0.0	0.22	0.098	0.098136	0.0	0.0	0	0.0	0.0	0.0	0.1	9.6E-5	1.51E-4	0.6497	0.0
PADI1	AK9	0	cVTrios	0.42506844	0.1706871	0	0.144	0.24	0.958	0.0	0.41602504	0.18469968	0.066617	0.0	0.0	0	0.0	0.0	0.0	0.0	7.0E-6	7.0E-6	0.5011	0.0
PADI1	THBS2	0	cVTrios	0.632237	0.410031	0	0.257	0.047	0.367	0.0	0.905	0.587	0.084461	0.245001	0.245001	0	0.0	0.0	0.0	0.0714	1.98E-4	3.32E-4	0.5045	0.0
PADI1	TSPAN13	0	cVTrios	0.211354	0.010852	0	0.0	0.0	0.21	0.0	0.44	0.122	0.122318	0.609851	0.609851	0	0.0	0.0	0.0	0.0625	1.2E-4	1.93E-4	0.6029	0.0
PADI1	STK31	0	cVTrios	0.197201	0.025005	0	0.307	0.217	0.908	0.0	0.25	0.068	0.09102549	0.233315	0.233315	0	0.0	0.0	0.0	0.0	9.0E-6	3.0E-6	0.3989	0.0
PADI1	VPS41	0	cVTrios	0.230599	0.008393	0	0.288	0.208	0.493	0.0	0.527	0.209	0.095216	0.0	0.0	0	0.0	0.0	0.0	0.0	1.02E-4	1.61E-4	0.5088	0.0
PADI1	MAGI2	0	cVTrios	0.219121	0.003085	1	0.243	0.171	0.56	0.0	1.141	0.823	0.084461	0.883174	0.883174	0	0.0	0.0	0.0	0.0	1.4E-5	5.0E-6	0.6814	0.0
PADI1	MUC12	0	cVTrios	0.32314017	0.11753993	0	0.283	0.32	0.474	0.0	0.243	0.075	0.091851	0.33289537	0.25266218	0	0.0	0.0	0.0	0.0	7.0E-6	8.0E-6	0.3912	0.0
PADI1	NUP205	0	cVTrios	0.233372	0.011166	0	0.257	0.268	0.593	0.0	1.127	0.809	0.087238	0.999999	0.999999	0	0.0	0.0	0.0	0.2667	5.25E-4	9.11E-4	0.5293	0.0
PADI1	CTAGE6	0	cVTrios	0.3427574	0.120767884	0	0.0	0.186	0.493	0.0	0.4159086	0.2144286	0.10671396	0.366836	0.366836	0	0.0	0.0	0.0	0.0	0.0014028212	0.0023520244	0.5080673	0.0
PADI1	ARMC1	0	cVTrios	0.234892	0.012686	0	0.355	0.0	0.0	0.0	0.341	0.023	0.066617	0.876352	0.876352	0	0.0	0.0	0.0	0.0	2.04E-4	3.42E-4	0.5712	0.0
PADI1	JAK2	0	cVTrios	1.045494	0.823288	1	0.224	0.172	0.732	0.0	1.107	0.789	0.049973	0.969035	0.969035	0	0.0	0.0	0.0	0.1579	1.0E-5	3.0E-6	0.6153	0.0
PADI1	ANKRD18A	0	cVTrios	0.39678985	0.16235003	0	0.28617403	0.18600953	0.40546808	0.0	0.179	0.139	0.066617	9.46E-4	9.46E-4	0	0.0	0.0	0.0	0.0	8.0E-6	7.0E-6	0.4848	0.06728222
